date,thu,tinh,ngay_text,ky_hieu,special,prize1,prize2_1,prize2_2,prize3_1,prize3_2,prize3_3,prize3_4,prize3_5,prize3_6,prize4_1,prize4_2,prize4_3,prize4_4,prize5_1,prize5_2,prize5_3,prize5_4,prize5_5,prize5_6,prize6_1,prize6_2,prize6_3,prize7_1,prize7_2,prize7_3,prize7_4
2025-07-25,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 25/07/2025,15KG-3KG-9KG-13KG-14KG-18KG-2KG-10KG,76,67,66,74,35,81,33,86,47,47,75,66,93,85,73,85,5,45,12,53,15,60,43,53,68,11,42
2025-07-26,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 26/07/2025,15KF-4KF-12KF-5KF-6KF-2KF,70,51,57,0,6,63,14,11,21,0,16,99,2,34,72,76,85,39,82,25,63,33,38,19,95,17,96
2025-07-27,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 27/07/2025,2KE-3KE-1KE-6KE-13KE-11KE,68,78,26,53,38,66,85,48,4,23,10,82,71,5,60,88,6,5,76,86,65,56,14,65,99,54,63
2025-07-28,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 28/07/2025,2KD-5KD-4KD-7KD-12KD-6KD,73,30,4,51,84,93,75,80,55,77,21,78,49,28,28,90,95,99,57,79,85,1,48,33,75,95,40
2025-07-29,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 29/07/2025,6KC-8KC-3KC-13KC-1KC-2KC,25,0,55,36,80,21,37,41,40,83,16,28,65,85,19,48,94,22,86,59,36,63,83,40,26,27,89
2025-07-30,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 30/07/2025,4KB-12KB-1KB-9KB-7KB-8KB,19,30,52,36,65,86,95,54,73,6,43,13,67,97,97,10,5,94,66,35,79,4,31,54,81,88,34
2025-07-31,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 31/07/2025,9KA-6KA-13KA-12KA-3KA-2KA,54,75,46,0,55,79,40,53,56,97,98,97,9,51,11,98,98,63,4,37,55,80,59,52,59,64,57
2025-08-01,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 01/08/2025,6LZ-8LZ-1LZ-11LZ-3LZ-15LZ,2,26,83,55,7,76,87,13,5,31,71,46,26,8,73,81,53,6,80,99,29,49,36,92,30,60,98
2025-08-02,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 02/08/2025,5LY-14LY-3LY-7LY-1LY-4LY,85,67,96,10,3,44,55,18,64,77,62,4,99,41,42,24,6,79,23,54,6,49,3,79,46,72,73
2025-08-03,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 03/08/2025,2LX-1LX-13LX-15LX-5LX-9LX,6,33,47,47,78,8,56,76,73,28,3,58,26,35,70,21,77,43,58,9,75,71,46,65,24,1,69
2025-08-04,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 04/08/2025,11LV-1LV-10LV-14LV-4LV-7LV,97,10,28,8,31,34,77,87,77,40,95,30,91,86,4,69,17,6,71,81,17,47,0,50,95,37,75
2025-08-05,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 05/08/2025,5LU-2LU-1LU-10LU-6LU-4LU,77,40,69,67,33,26,15,11,2,97,44,42,76,58,66,12,57,91,62,51,67,57,89,63,55,22,67
2025-08-06,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 06/08/2025,5LT-10LT-6LT-12LT-1LT-14LT,70,22,26,9,12,6,66,33,6,23,43,44,38,43,70,78,78,17,85,56,79,81,6,0,82,76,88
2025-08-07,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 07/08/2025,3LS-10LS-1LS-13LS-9LS-6LS,30,16,60,32,38,66,86,62,53,13,66,77,8,14,26,83,14,36,23,40,32,77,36,49,93,43,27
2025-08-08,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 08/08/2025,12LR-18LR-20LR-15LR-2LR-16LR-17LR-8LR,49,92,8,59,99,53,7,59,33,40,4,37,7,88,36,54,0,26,39,82,7,8,13,44,16,94,99
2025-08-09,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 09/08/2025,2LQ-14LQ-5LQ-9LQ-6LQ-11LQ,92,0,91,55,68,39,42,72,51,68,73,22,18,53,49,24,21,11,65,91,49,89,75,35,28,81,82
2025-08-10,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 10/08/2025,14LP-13LP-4LP-5LP-8LP-15LP,35,99,83,5,57,78,51,26,83,44,17,38,22,72,89,30,61,86,45,15,1,47,15,46,30,2,84
2025-08-11,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 11/08/2025,4LN-11LN-5LN-10LN-12LN-6LN,71,56,25,38,38,88,69,51,73,80,59,25,67,56,56,31,34,62,31,83,53,16,62,13,61,35,12
2025-08-12,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 12/08/2025,5LM-2LM-1LM-13LM-6LM-4LM,75,81,79,83,52,7,4,95,32,18,95,98,1,48,78,28,91,73,18,73,75,87,84,80,54,7,62
2025-08-13,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 13/08/2025,10LK-2LK-13LK-7LK-14LK-12LK,21,54,95,17,34,89,59,19,63,74,74,19,35,41,74,40,75,27,44,82,76,42,41,35,90,96,6
2025-08-14,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 14/08/2025,15LH-13LH-1LH-8LH-12LH-6LH,16,50,62,95,12,70,87,99,76,83,20,26,72,75,52,68,20,15,14,75,19,82,57,60,17,27,98
2025-08-15,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 15/08/2025,6LG-9LG-1LG-2LG-12LG-8LG,77,92,21,60,85,78,64,74,45,84,80,30,85,31,81,2,39,64,56,80,1,15,16,84,74,31,3
2025-08-16,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 16/08/2025,13LF-12LF-2LF-10LF-9LF-3LF,94,77,51,58,37,86,90,32,1,96,53,27,19,39,49,97,85,63,19,88,67,78,73,48,83,80,93
2025-08-17,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 17/08/2025,11LE-7LE-4LE-3LE-15LE-9LE,91,23,37,47,5,59,71,5,81,10,46,80,57,13,84,67,41,49,77,91,78,92,76,51,44,34,80
2025-08-18,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 18/08/2025,7LD-9LD-3LD-15LD-8LD-1LD,45,25,29,37,43,95,54,83,61,31,32,27,62,85,77,19,63,62,82,21,12,33,1,14,31,61,9
2025-08-19,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 19/08/2025,5LC-1LC-14LC-7LC-13LC-12LC,50,16,54,59,48,50,93,31,98,89,41,63,91,61,26,33,2,73,59,85,31,33,13,33,44,51,56
2025-08-20,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 20/08/2025,1LB-2LB-11LB-5LB-6LB-9LB,34,64,82,17,35,81,10,10,64,96,78,35,9,8,0,64,30,32,71,50,97,92,21,53,66,10,19
2025-08-21,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 21/08/2025,12LA-13LA-11LA-2LA-5LA-15LA,27,50,4,83,58,32,36,1,66,73,91,32,57,17,3,23,65,96,94,10,83,19,96,83,85,9,38
2025-08-22,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 22/08/2025,3MZ-8MZ-13MZ-14MZ-5MZ-1MZ,34,81,35,87,51,2,96,91,6,82,9,24,10,3,84,64,89,67,82,43,64,97,75,67,13,62,78
2025-08-23,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 23/08/2025,11MY-16MY-3MY-19MY-5MY-18MY-6MY-2MY,22,41,92,12,86,68,48,77,74,2,43,0,87,73,20,11,32,65,73,47,14,95,96,48,88,9,51
2025-08-24,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 24/08/2025,5MX-10MX-4MX-2MX-6MX-8MX,57,63,12,93,58,44,44,4,35,20,96,51,88,62,23,71,54,37,3,67,49,3,28,44,36,25,8
2025-08-25,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 25/08/2025,10MV-3MV-13MV-6MV-2MV-15MV,93,42,21,57,5,46,89,8,96,64,16,49,67,43,93,78,7,51,72,82,91,37,43,66,96,81,56
2025-08-26,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 26/08/2025,6MU-7MU-13MU-12MU-14MU-9MU,44,58,66,86,27,94,62,81,15,0,96,9,74,49,5,61,76,59,76,9,28,98,60,42,95,60,26
2025-08-27,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 27/08/2025,10MT-9MT-1MT-6MT-12MT-13MT,52,25,47,22,62,89,24,53,0,29,43,27,89,72,12,85,94,20,87,6,22,63,28,50,21,60,96
2025-08-28,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 28/08/2025,11MS-13MS-12MS-3MS-4MS-6MS,92,34,96,3,76,2,45,61,62,58,9,42,10,56,5,98,61,2,89,84,30,6,45,97,3,17,19
2025-08-29,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 29/08/2025,9MR-10MR-14MR-15MR-12MR-8MR-17MR-2MR,12,62,27,77,40,82,51,63,3,36,44,22,22,61,7,20,95,93,48,95,57,88,3,8,74,27,22
2025-08-30,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 30/08/2025,11MQ-9MQ-5MQ-4MQ-3MQ-1MQ,30,49,86,73,69,75,62,69,66,42,60,10,36,18,87,20,10,2,46,57,34,3,32,27,39,4,31
2025-08-31,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 31/08/2025,2MP-4MP-6MP-1MP-8MP-9MP,39,83,37,87,61,55,92,9,93,51,67,34,16,17,28,28,8,23,51,26,43,45,42,66,54,81,95
2025-09-01,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 01/09/2025,2MN-14MN-12MN-5MN-15MN-13MN,35,45,78,45,19,79,25,70,69,28,36,33,1,51,2,94,32,7,96,24,46,67,26,29,5,99,2
2025-09-02,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 02/09/2025,15ML-11ML-3ML-1ML-10ML-5ML,79,68,62,26,96,25,91,25,64,29,71,59,2,80,63,44,14,63,15,5,23,82,86,8,57,69,30
2025-09-03,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 03/09/2025,12MK-2MK-4MK-8MK-15MK-10MK,33,21,14,81,94,99,84,51,70,8,50,80,55,54,51,88,79,49,61,81,72,45,63,14,90,49,84
2025-09-04,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 04/09/2025,3MH-5MH-9MH-15MH-10MH-4MH,43,92,54,69,40,88,19,30,16,83,33,52,68,0,51,3,80,45,16,68,13,68,70,37,45,1,40
2025-09-05,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 05/09/2025,8MG-11MG-10MG-9MG-3MG-12MG,78,58,45,11,75,94,38,27,32,45,97,45,47,91,12,65,95,6,98,98,70,37,17,25,18,66,6
2025-09-06,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 06/09/2025,20MF-10MF-18MF-15MF-16MF-19MF-5MF-8MF,93,80,23,62,15,84,8,3,84,11,13,5,35,96,69,67,5,80,23,55,73,53,53,9,64,31,67
2025-09-07,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 07/09/2025,6ME-14ME-3ME-2ME-9ME-13ME,37,53,54,97,56,1,48,97,24,77,0,98,83,46,9,58,62,19,69,88,55,57,32,36,68,57,40
2025-09-08,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 08/09/2025,10MD-8MD-6MD-7MD-2MD-11MD,93,13,84,87,17,42,68,20,84,65,26,39,83,11,63,69,68,32,37,71,14,34,74,32,24,12,52
2025-09-09,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 09/09/2025,4MC-13MC-10MC-11MC-5MC-1MC,60,69,43,25,59,90,81,49,42,84,98,53,83,30,63,23,82,1,68,10,88,87,85,82,62,54,51
2025-09-10,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 10/09/2025,3MB-8MB-11MB-6MB-2MB-14MB,31,48,33,17,54,24,40,16,14,2,18,95,17,39,34,81,82,78,62,25,62,5,25,23,47,31,62
2025-09-11,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 11/09/2025,13MA-3MA-4MA-9MA-6MA-2MA,17,2,58,9,29,96,92,32,60,68,12,2,73,26,60,86,36,53,1,89,50,43,96,83,19,56,43
2025-09-12,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 12/09/2025,6NZ-15NZ-9NZ-13NZ-4NZ-3NZ,86,26,20,74,38,38,65,28,51,3,46,21,50,14,43,18,22,31,84,1,26,48,49,83,5,23,1
2025-09-13,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 13/09/2025,2NY-6NY-12NY-9NY-4NY-15NY,1,89,65,76,92,74,97,75,51,65,14,85,70,2,82,50,38,4,11,29,57,34,53,28,93,80,24
2025-09-14,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 14/09/2025,2NX-6NX-5NX-4NX-1NX-15NX,7,14,92,0,27,68,53,28,97,9,88,79,9,69,74,20,74,23,33,82,25,66,49,60,4,12,89
2025-09-15,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 15/09/2025,11NV-6NV-4NV-8NV-2NV-3NV,46,84,44,91,70,7,86,19,31,32,60,88,37,95,27,1,44,58,99,0,24,16,65,82,33,22,26
2025-09-16,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 16/09/2025,9NU-11NU-1NU-15NU-5NU-2NU,5,36,0,68,96,27,21,71,30,20,91,87,52,45,70,26,72,22,92,25,79,89,51,12,29,11,33
2025-09-17,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 17/09/2025,11NT-1NT-5NT-12NT-2NT-3NT,5,56,34,78,42,34,89,63,14,18,44,22,67,67,80,0,51,80,8,13,34,23,18,41,1,64,30
2025-09-18,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 18/09/2025,13NS-4NS-6NS-10NS-9NS-15NS,50,69,55,11,82,88,74,70,0,2,9,18,46,13,71,65,76,23,73,30,75,89,82,69,93,5,59
2025-09-19,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 19/09/2025,4NR-14NR-5NR-10NR-2NR-15NR,46,43,95,23,53,77,24,99,46,83,47,78,79,38,42,66,64,19,83,57,28,53,62,13,56,22,45
2025-09-20,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 20/09/2025,9NQ-1NQ-6NQ-5NQ-3NQ-11NQ,90,23,62,69,28,83,73,34,94,45,14,68,67,42,60,66,74,39,92,92,55,91,86,76,41,37,40
2025-09-21,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 21/09/2025,13NP-6NP-2NP-3NP-14NP-5NP,71,13,24,88,43,39,15,44,9,96,82,16,75,94,25,74,61,28,3,30,97,83,94,93,74,87,88
2025-09-22,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 22/09/2025,16NM-17NM-12NM-3NM-8NM-10NM-15NM-2NM,61,20,99,65,30,50,9,58,39,10,53,4,70,1,65,34,89,94,43,14,4,1,95,86,69,16,38
2025-09-23,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 23/09/2025,8NL-12NL-1NL-5NL-10NL-6NL,88,43,39,82,37,49,14,58,2,35,3,73,65,68,95,16,57,31,11,75,9,75,40,12,77,99,75
2025-09-24,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 24/09/2025,8NK-5NK-4NK-11NK-1NK-15NK,59,20,57,32,75,88,34,16,53,66,18,48,6,57,9,92,34,44,71,33,84,31,8,65,82,57,17
2025-09-25,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 25/09/2025,4NH-8NH-7NH-9NH-3NH-1NH,63,75,34,43,89,31,79,80,37,85,2,94,57,75,20,49,23,9,20,63,24,75,42,58,68,97,7
2025-09-26,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 26/09/2025,7NG-10NG-12NG-5NG-1NG-2NG,23,70,55,98,62,31,91,96,41,67,77,38,64,71,87,34,36,35,26,21,87,86,49,62,87,95,18
2025-09-27,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 27/09/2025,13NF-3NF-12NF-6NF-11NF-7NF,19,36,92,79,36,31,68,92,23,71,20,12,23,59,4,84,3,91,15,69,82,87,31,68,93,30,56
2025-09-28,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 28/09/2025,10NE-11NE-14NE-7NE-4NE-9NE,6,31,19,74,50,69,16,82,10,94,91,39,51,90,34,89,29,27,3,2,27,88,25,90,56,33,18
2025-09-29,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 29/09/2025,6ND-11ND-12ND-8ND-5ND-14ND,50,8,58,54,48,75,69,77,35,52,25,90,44,86,67,99,92,31,4,63,75,77,60,18,39,85,5
2025-09-30,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 30/09/2025,10NC-3NC-2NC-9NC-11NC-15NC,36,26,69,2,74,63,52,0,52,38,4,48,40,38,87,34,7,26,28,62,35,12,87,72,70,60,23
2025-10-01,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 01/10/2025,13NB-5NB-3NB-12NB-18NB-1NB-8NB-16NB,83,47,77,37,99,53,39,43,79,44,1,69,95,11,56,22,62,6,74,85,80,7,16,8,56,80,54
2025-10-02,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 02/10/2025,13NA-2NA-8NA-7NA-5NA-19NA-11NA-17NA,47,3,44,81,11,16,17,34,53,23,87,59,76,27,90,50,9,89,78,94,67,79,96,72,26,44,42
2025-10-03,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 03/10/2025,9PZ-20PZ-2PZ-11PZ-16PZ-7PZ-1PZ-15PZ,9,45,94,33,67,60,81,99,87,45,39,69,81,88,13,45,55,76,6,4,4,57,65,68,48,77,56
2025-10-04,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 04/10/2025,5PY-2PY-1PY-13PY-9PY-19PY-10PY-7PY,5,72,24,70,23,75,58,10,19,4,32,14,42,66,12,39,87,17,77,45,17,65,54,5,4,68,63
2025-10-05,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 05/10/2025,1PX-11PX-13PX-6PX-19PX-15PX-8PX-7PX,45,55,80,91,86,46,48,52,16,99,86,61,87,17,65,24,68,29,69,80,93,71,6,69,25,16,14
2025-10-06,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 06/10/2025,15PV-6PV-2PV-7PV-8PV-4PV-9PV-19PV,21,31,44,3,4,22,48,92,11,61,8,27,57,33,1,91,33,9,92,48,26,40,85,10,46,91,25
2025-10-07,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 07/10/2025,13PU-15PU-18PU-10PU-3PU-5PU-8PU-9PU,25,79,63,2,53,15,84,5,64,68,12,18,61,34,89,34,28,40,45,37,38,98,95,62,41,65,7
2025-10-08,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 08/10/2025,11PT-8PT-12PT-17PT-7PT-16PT-6PT-4PT,33,2,3,28,77,32,27,17,4,24,52,47,59,65,7,61,19,63,27,52,6,20,79,14,64,62,83
2025-10-09,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 09/10/2025,6PS-15PS-2PS-4PS-9PS-14PS-5PS-20PS,65,29,22,54,93,80,44,20,8,28,31,36,74,22,50,57,40,60,39,64,92,8,49,76,24,77,1
2025-10-10,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 10/10/2025,11PR-4PR-19PR-13PR-10PR-14PR-2PR-20PR,40,78,80,21,49,70,18,58,33,88,99,0,68,21,25,49,1,58,46,90,34,5,95,41,71,90,42
2025-10-11,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 11/10/2025,18PQ-5PQ-11PQ-19PQ-13PQ-8PQ-7PQ-17PQ,43,13,46,1,6,55,93,38,60,73,64,3,67,5,22,81,13,72,1,93,3,1,25,84,9,69,79
2025-10-12,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 12/10/2025,12PN-8PN-14PN-2PN-5PN-1PN-19PN-4PN,52,20,46,57,2,36,7,12,66,46,81,44,32,54,5,2,73,46,62,2,93,45,66,2,90,42,28
2025-10-13,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 13/10/2025,8PM-6PM-19PM-13PM-12PM-14PM-7PM-2PM,8,9,66,88,34,22,29,62,0,39,13,65,75,81,77,8,0,19,60,3,39,67,47,25,42,72,87
2025-10-14,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 14/10/2025,7PL-4PL-3PL-17PL-19PL-10PL-5PL-20PL,24,82,15,45,63,39,90,97,32,82,93,5,75,91,21,35,62,28,47,38,76,89,4,11,33,29,40
2025-10-15,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 15/10/2025,16PK-7PK-18PK-17PK-20PK-11PK-9PK-14PK,28,36,75,37,60,85,19,77,71,68,60,7,61,13,45,87,23,93,8,73,55,70,25,73,13,42,70
2025-10-16,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 16/10/2025,14PH-1PH-2PH-5PH-10PH-12PH-17PH-7PH,62,46,56,28,12,2,15,56,3,28,83,58,2,52,6,99,66,46,62,18,91,31,69,10,83,34,27
2025-10-17,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 17/10/2025,12PG-17PG-4PG-16PG-5PG-7PG-11PG-3PG,79,94,2,47,50,5,49,87,60,2,28,4,59,73,0,66,34,30,95,81,23,95,35,44,83,48,63
2025-10-18,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 18/10/2025,9PF-19PF-6PF-2PF-7PF-1PF-18PF-10PF,79,90,56,62,45,66,25,72,34,58,2,51,76,68,27,6,6,41,91,35,68,50,89,23,68,7,67
2025-10-19,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 19/10/2025,13PE-20PE-18PE-4PE-1PE-2PE-12PE-7PE,66,47,49,2,77,76,38,7,27,28,53,18,70,12,50,11,41,64,26,78,80,66,69,22,60,48,55
2025-10-20,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 20/10/2025,12PD-14PD-3PD-17PD-18PD-8PD-10PD-11PD,72,1,80,74,50,90,50,71,96,95,5,52,64,84,22,0,71,8,68,7,14,89,96,59,97,74,61
2025-10-21,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 21/10/2025,15PC-16PC-1PC-8PC-10PC-2PC-14PC-12PC,81,97,15,81,49,72,16,45,45,42,80,67,8,76,79,41,43,57,4,38,91,3,60,28,81,70,38
2025-10-22,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 22/10/2025,19PB-16PB-7PB-4PB-13PB-8PB-10PB-3PB,74,78,15,48,51,7,97,86,89,38,0,47,58,12,65,5,1,65,45,33,46,58,90,78,90,69,50
2025-10-23,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 23/10/2025,12PA-20PA-9PA-13PA-15PA-2PA-19PA-3PA,83,83,78,52,28,88,71,99,73,2,57,64,15,92,49,86,29,79,5,17,2,26,69,53,69,25,51
2025-10-24,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 24/10/2025,3QZ-20QZ-7QZ-14QZ-2QZ-15QZ-18QZ-5QZ,64,40,39,25,79,72,19,66,23,6,96,84,42,87,1,16,44,1,44,68,61,19,24,40,27,85,82
2025-10-25,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 25/10/2025,3QY-15QY-8QY-6QY-19QY-11QY-2QY-13QY,62,83,58,84,13,19,65,73,22,33,39,92,42,74,6,22,64,94,43,76,93,52,17,87,65,52,99
2025-10-26,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 26/10/2025,6QX-10QX-12QX-17QX-11QX-15QX-19QX-8QX,10,16,20,83,54,87,20,15,95,91,49,95,27,88,6,30,51,27,99,46,38,75,6,69,68,57,27
2025-10-27,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 27/10/2025,9QV-4QV-8QV-16QV-2QV-15QV-7QV-6QV,83,27,58,72,1,97,83,23,88,46,82,11,93,71,91,28,22,68,66,54,92,49,36,26,35,2,99
2025-10-28,Thứ ba,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 28/10/2025,18QU-13QU-14QU-5QU-9QU-20QU-2QU-19QU,8,68,44,1,5,12,74,73,16,33,67,27,23,34,69,28,3,98,25,27,71,57,48,63,76,38,32
2025-10-29,Thứ tư,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 29/10/2025,8QT-9QT-12QT-17QT-11QT-6QT-2QT-3QT,73,9,49,24,93,12,55,64,16,56,98,5,22,65,31,63,64,13,90,37,27,94,56,35,79,97,30
2025-10-30,Thứ năm,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 30/10/2025,1QS-20QS-2QS-16QS-3QS-15QS-8QS-17QS,88,49,1,74,37,34,0,58,14,53,93,42,57,12,56,10,72,50,65,30,50,19,17,76,92,49,24
2025-10-31,Thứ sáu,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 31/10/2025,2QR-14QR-8QR-1QR-4QR-16QR-11QR-7QR,1,8,79,36,99,21,74,69,33,64,79,49,84,79,18,42,96,46,34,16,41,77,75,14,80,87,13
2025-11-01,Thứ bảy,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 01/11/2025,15QP-3QP-14QP-16QP-6QP-1QP-19QP-9QP,92,86,4,56,84,25,26,72,64,57,74,61,61,43,12,35,71,16,53,61,48,19,26,46,82,21,62
2025-11-02,Chủ nhật,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 02/11/2025,2QN-15QN-14QN-16QN-8QN-6QN-4QN-5QN,67,58,31,13,21,86,22,16,77,84,72,21,11,49,69,69,6,75,39,80,11,32,42,39,75,62,92
2025-11-03,Thứ hai,KẾT QUẢ XỔ SỐ Miền Bắc,Ngày: 03/11/2025,19QM-20QM-8QM-7QM-2QM-12QM-3QM-13QM,95,47,23,53,82,66,22,44,94,27,70,60,34,71,49,35,64,64,2,18,62,63,30,90,53,88,61
